prob,avg_cost,feasible,time
TEST_K100_1,3280.9609999999993,True,23.605446577072144
TEST_K100_2,3342.0769999999993,True,24.614843606948853
TEST_K200_1,2976.8400000000006,True,154.9722719192505
TEST_K200_2,2933.6375,True,119.08604216575623
TEST_K50_1,3475.2540000000004,True,8.191864013671875
TEST_K50_2,3889.2179999999994,True,3.0390443801879883
