prob,avg_cost,feasible,time
TEST_K100_1,3366.87,True,9.833670377731323
TEST_K100_2,3402.498,True,9.118942737579346
TEST_K200_1,3140.8509999999997,True,85.90910458564758
TEST_K200_2,3094.5094999999997,True,84.1694266796112
TEST_K50_1,3537.5760000000005,True,1.675894021987915
TEST_K50_2,3886.34,True,1.1165993213653564
